STATE,STATEICP,STATEFIPS,GISJOIN,COUNTYFIPS,ALLCOUNTIES,RSG_SV1,RSG_LRA1,RSG_SV2,PO_LRA2,GR_SV1,GR_SV2,GR_LRA2,PI_SV1,PI_SV2,PI_LRA3,IP_SV3,OSU_SV1,OSU_LRA1,OSU_SV2,HCA_SV3,HFA_SV2,HFA_LRA2,HFA_SV3,HFA_LRA3,MM_LRA1
South Dakota,37,46,G4601290,1290,Walworth,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
South Dakota,37,46,G4601310,1310,Washabaugh,0,0,0,-999,1,1,1,0,0,-999,-999,0,0,-999,-999,0,-999,-999,-999,1
South Dakota,37,46,G4601330,1330,Washington,0,0,0,-999,1,1,1,0,0,-999,-999,-999,0,-999,-999,0,-999,-999,-999,1
South Dakota,37,46,G4601350,1350,Yankton,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,0,0,0,1
South Dakota,37,46,G4601370,1370,Ziebach,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,-999,1,1
Tennessee,54,47,G4700010,10,Anderson,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,0,1,1,0,0,1
Tennessee,54,47,G4700030,30,Bedford,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,1,1
Tennessee,54,47,G4700050,50,Benton,0,0,0,0,1,0,0,0,0,0,-999,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700070,70,Bledsoe,0,0,0,1,1,0,0,1,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Tennessee,54,47,G4700090,90,Blount,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
Tennessee,54,47,G4700110,110,Bradley,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,0,1,1,0,1,1
Tennessee,54,47,G4700130,130,Campbell,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,1,1,0,1
Tennessee,54,47,G4700150,150,Cannon,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Tennessee,54,47,G4700170,170,Carroll,0,0,0,1,1,0,0,1,0,1,1,0,1,-999,1,1,1,0,0,1
Tennessee,54,47,G4700190,190,Carter,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700210,210,Cheatham,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700230,230,Chester,0,0,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700250,250,Claiborne,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,0,1,0,1
Tennessee,54,47,G4700270,270,Clay,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,0,1,0,1
Tennessee,54,47,G4700290,290,Cocke,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,0,0,0,1
Tennessee,54,47,G4700310,310,Coffee,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,0,1,1,0,0,1
Tennessee,54,47,G4700330,330,Crockett,0,0,0,1,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,0,1,1
Tennessee,54,47,G4700350,350,Cumberland,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700370,370,Davidson,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
Tennessee,54,47,G4700390,390,Decatur,0,0,0,1,1,0,0,1,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Tennessee,54,47,G4700410,410,DeKalb,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700430,430,Dickson,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,1,1,1
Tennessee,54,47,G4700450,450,Dyer,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Tennessee,54,47,G4700470,470,Fayette,0,0,0,1,1,0,0,1,0,-999,1,1,1,-999,-999,1,1,0,1,1
Tennessee,54,47,G4700490,490,Fentress,0,1,0,0,1,0,0,0,0,0,-999,0,0,-999,-999,1,1,0,1,1
Tennessee,54,47,G4700510,510,Franklin,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,1,1,1
Tennessee,54,47,G4700530,530,Gibson,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,1,1,1,0,0,1
Tennessee,54,47,G4700550,550,Giles,1,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Tennessee,54,47,G4700570,570,Grainger,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700590,590,Greene,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700610,610,Grundy,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700630,630,Hamblen,0,0,0,0,1,0,0,0,0,0,1,0,1,-999,0,1,1,0,0,1
Tennessee,54,47,G4700650,650,Hamilton,0,1,1,0,1,0,0,1,0,1,1,0,1,-999,0,1,1,0,0,0
Tennessee,54,47,G4700670,670,Hancock,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700690,690,Hardeman,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700710,710,Hardin,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700730,730,Hawkins,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700750,750,Haywood,0,0,0,0,1,0,0,1,0,-999,-999,1,1,-999,-999,1,1,0,1,1
Tennessee,54,47,G4700770,770,Henderson,0,0,0,1,1,0,0,1,0,0,1,0,0,-999,-999,1,0,0,0,1
Tennessee,54,47,G4700790,790,Henry,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,1,1,1,0,1,1
Tennessee,54,47,G4700810,810,Hickman,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
Tennessee,54,47,G4700830,830,Houston,0,0,0,0,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,1,0,1
Tennessee,54,47,G4700850,850,Humphreys,0,0,0,0,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,0,1,1
Tennessee,54,47,G4700870,870,Jackson,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700890,890,Jefferson,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,1,0,1
Tennessee,54,47,G4700910,910,Johnson,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Tennessee,54,47,G4700930,930,Knox,1,1,0,0,1,0,0,1,0,0,1,0,1,-999,0,1,1,1,0,0
Tennessee,54,47,G4700950,950,Lake,0,0,0,0,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,1,0,1
Tennessee,54,47,G4700970,970,Lauderdale,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,0,1
Tennessee,54,47,G4700990,990,Lawrence,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,0,0,0,1
Tennessee,54,47,G4701010,1010,Lewis,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Tennessee,54,47,G4701030,1030,Lincoln,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,0,0,1,1
Tennessee,54,47,G4701050,1050,Loudon,0,1,0,0,1,0,0,1,0,0,1,0,0,-999,-999,1,1,1,0,1
Tennessee,54,47,G4701110,1110,Macon,0,1,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,0,1,1,1
Tennessee,54,47,G4701130,1130,Madison,0,0,0,0,1,0,0,1,0,1,1,0,1,-999,1,1,1,0,0,0
Tennessee,54,47,G4701150,1150,Marion,0,0,0,0,1,0,0,0,0,-999,1,0,1,-999,-999,1,1,1,0,1
Tennessee,54,47,G4701170,1170,Marshall,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Tennessee,54,47,G4701190,1190,Maury,1,0,0,1,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Tennessee,54,47,G4701070,1070,McMinn,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,0,1,1,0,0,1
Tennessee,54,47,G4701090,1090,McNairy,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,0,1,0,1
Tennessee,54,47,G4701210,1210,Meigs,0,0,0,1,1,0,0,1,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Tennessee,54,47,G4701230,1230,Monroe,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4701250,1250,Montgomery,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
Tennessee,54,47,G4701270,1270,Moore,0,0,0,1,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,0,-999,1
Tennessee,54,47,G4701290,1290,Morgan,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,1,1,0,1
Tennessee,54,47,G4701310,1310,Obion,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Tennessee,54,47,G4701330,1330,Overton,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,1,1,1
Tennessee,54,47,G4701350,1350,Perry,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Tennessee,54,47,G4701370,1370,Pickett,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4701390,1390,Polk,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Tennessee,54,47,G4701410,1410,Putnam,0,1,0,0,1,0,0,1,0,-999,1,0,0,-999,0,1,0,1,0,1
Tennessee,54,47,G4701430,1430,Rhea,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,1,0,1,1
Tennessee,54,47,G4701450,1450,Roane,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,0,1,0,0,0,1
Tennessee,54,47,G4701470,1470,Robertson,0,1,0,1,1,0,0,1,0,-999,1,0,1,-999,1,1,1,1,0,1
Tennessee,54,47,G4701490,1490,Rutherford,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1
Tennessee,54,47,G4701510,1510,Scott,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4701530,1530,Sequatchie,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Tennessee,54,47,G4701550,1550,Sevier,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,0,1,0,1
Tennessee,54,47,G4701570,1570,Shelby,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
Tennessee,54,47,G4701590,1590,Smith,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Tennessee,54,47,G4701610,1610,Stewart,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,1,0,0,1,1
Tennessee,54,47,G4701630,1630,Sullivan,0,0,0,0,1,0,0,1,0,0,1,0,0,-999,0,1,1,0,0,1
Tennessee,54,47,G4701650,1650,Sumner,0,0,0,0,1,0,0,1,0,0,1,0,1,-999,1,1,1,0,1,1
Tennessee,54,47,G4701670,1670,Tipton,0,0,0,1,1,0,0,1,0,1,1,0,1,-999,0,1,1,0,0,1
Tennessee,54,47,G4701690,1690,Trousdale,0,0,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Tennessee,54,47,G4701710,1710,Unicoi,0,1,0,0,1,0,0,1,0,0,-999,0,0,-999,-999,1,0,1,1,1
Tennessee,54,47,G4701730,1730,Union,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,0,0,1,1
Tennessee,54,47,G4701750,1750,Van Buren,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4701770,1770,Warren,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,0,1,1,0,1,1
Tennessee,54,47,G4701790,1790,Washington,0,0,0,0,1,0,0,0,0,-999,1,0,1,1,0,1,1,0,0,1
Tennessee,54,47,G4701810,1810,Wayne,0,1,0,1,1,0,0,1,0,-999,-999,0,0,-999,-999,1,0,1,0,1
Tennessee,54,47,G4701830,1830,Weakley,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,0,0,1,1
Tennessee,54,47,G4701850,1850,White,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Tennessee,54,47,G4701870,1870,Williamson,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1
Tennessee,54,47,G4701890,1890,Wilson,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Texas,49,48,G4800010,10,Anderson,1,1,0,1,1,1,1,1,0,1,1,0,1,-999,0,1,1,1,1,1
Texas,49,48,G4800030,30,Andrews,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800050,50,Angelina,0,0,0,0,1,1,1,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Texas,49,48,G4800070,70,Aransas,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4800090,90,Archer,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,-999,1
Texas,49,48,G4800110,110,Armstrong,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4800130,130,Atascosa,0,0,0,0,1,1,1,1,0,0,1,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4800150,150,Austin,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,1,0,1
Texas,49,48,G4800170,170,Bailey,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4800190,190,Bandera,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,0,0,1,1
Texas,49,48,G4800210,210,Bastrop,0,0,0,1,1,1,1,1,0,-999,1,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4800230,230,Baylor,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800250,250,Bee,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4800270,270,Bell,0,1,0,0,1,1,1,1,0,0,1,0,1,-999,1,1,1,0,0,1
Texas,49,48,G4800290,290,Bexar,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
Texas,49,48,G4800310,310,Blanco,0,0,0,0,1,1,1,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4800330,330,Borden,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800350,350,Bosque,0,0,0,0,1,1,1,1,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Texas,49,48,G4800370,370,Bowie,0,0,0,0,1,1,1,1,0,1,1,0,1,-999,0,1,1,0,0,1
Texas,49,48,G4800390,390,Brazoria,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1
Texas,49,48,G4800410,410,Brazos,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1
Texas,49,48,G4800430,430,Brewster,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4800450,450,Briscoe,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800470,470,Brooks,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800490,490,Brown,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,0,1,1,0,0,1
Texas,49,48,G4800510,510,Burleson,0,0,0,1,1,1,1,1,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4800530,530,Burnet,0,0,0,0,1,1,1,1,0,0,1,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4800550,550,Caldwell,0,0,0,1,1,1,1,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Texas,49,48,G4800570,570,Calhoun,0,0,0,1,1,0,0,0,0,-999,1,0,1,-999,-999,1,1,1,1,1
Texas,49,48,G4800590,590,Callahan,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4800610,610,Cameron,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-999,1,1,0,0,1
Texas,49,48,G4800630,630,Camp,0,0,0,1,1,1,1,1,0,-999,-999,0,1,-999,1,1,1,1,1,1
Texas,49,48,G4800650,650,Carson,0,1,0,0,1,0,0,0,0,0,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800670,670,Cass,0,0,0,1,1,1,1,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Texas,49,48,G4800690,690,Castro,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4800710,710,Chambers,0,1,0,1,1,0,0,0,0,-999,1,0,1,-999,-999,1,1,1,1,1
Texas,49,48,G4800730,730,Cherokee,0,0,0,1,1,1,1,1,0,-999,1,0,1,-999,0,1,1,0,1,1
Texas,49,48,G4800750,750,Childress,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800770,770,Clay,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800790,790,Cochran,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800810,810,Coke,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Texas,49,48,G4800830,830,Coleman,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4800850,850,Collin,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1
Texas,49,48,G4800870,870,Collingsworth,0,1,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,1,0,1
Texas,49,48,G4800890,890,Colorado,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Texas,49,48,G4800910,910,Comal,0,0,0,0,1,1,1,1,0,-999,1,0,0,-999,0,1,1,0,0,1
Texas,49,48,G4800930,930,Comanche,0,1,0,0,1,0,0,1,0,0,-999,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4800950,950,Concho,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4800970,970,Cooke,0,0,0,0,1,1,1,1,0,1,1,0,0,-999,0,1,1,1,0,1
Texas,49,48,G4800990,990,Coryell,0,1,0,0,1,1,1,1,0,0,1,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4801010,1010,Cottle,0,0,0,0,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4801030,1030,Crane,0,0,0,1,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4801050,1050,Crockett,0,0,0,1,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4801070,1070,Crosby,0,0,0,0,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4801090,1090,Culberson,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4801110,1110,Dallam,0,1,0,1,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Texas,49,48,G4801130,1130,Dallas,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0
Texas,49,48,G4801150,1150,Dawson,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801170,1170,Deaf Smith,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4801190,1190,Delta,0,0,0,0,1,1,1,1,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4801210,1210,Denton,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1
Texas,49,48,G4801230,1230,DeWitt,0,0,0,1,1,0,0,1,0,0,1,0,1,-999,1,1,1,0,1,1
Texas,49,48,G4801250,1250,Dickens,0,0,0,1,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801270,1270,Dimmit,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801290,1290,Donley,0,1,0,0,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4801310,1310,Duval,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4801330,1330,Eastland,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801350,1350,Ector,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
Texas,49,48,G4801370,1370,Edwards,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801410,1410,El Paso,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
Texas,49,48,G4801390,1390,Ellis,0,0,0,1,1,0,0,1,0,-999,1,0,1,1,1,1,1,1,0,1
Texas,49,48,G4801430,1430,Erath,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4801450,1450,Falls,0,0,0,1,1,1,1,1,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4801470,1470,Fannin,0,0,0,1,1,1,1,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Texas,49,48,G4801490,1490,Fayette,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,1,1
Texas,49,48,G4801510,1510,Fisher,0,0,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,1,1
Texas,49,48,G4801530,1530,Floyd,0,0,0,1,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4801550,1550,Foard,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,-999,1
Texas,49,48,G4801570,1570,Fort Bend,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1
Texas,49,48,G4801590,1590,Franklin,0,0,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801610,1610,Freestone,0,1,0,1,1,1,1,1,0,0,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4801630,1630,Frio,0,0,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4801650,1650,Gaines,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Texas,49,48,G4801670,1670,Galveston,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0
Texas,49,48,G4801690,1690,Garza,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801710,1710,Gillespie,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801730,1730,Glasscock,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Texas,49,48,G4801750,1750,Goliad,0,0,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4801770,1770,Gonzales,0,0,0,1,1,1,1,0,0,-999,-999,0,1,-999,0,1,1,0,1,1
Texas,49,48,G4801790,1790,Gray,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801810,1810,Grayson,0,1,0,0,1,1,1,1,0,0,1,0,1,-999,0,1,1,0,0,1
Texas,49,48,G4801830,1830,Gregg,1,0,0,0,1,1,1,1,0,0,1,0,1,-999,0,1,1,0,0,1
Texas,49,48,G4801850,1850,Grimes,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Texas,49,48,G4801870,1870,Guadalupe,0,0,0,0,1,1,1,0,0,0,1,0,1,-999,0,1,1,0,1,1
Texas,49,48,G4801890,1890,Hale,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,0,1,1,1,0,1
Texas,49,48,G4801910,1910,Hall,0,1,0,1,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4801930,1930,Hamilton,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Texas,49,48,G4801950,1950,Hansford,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4801970,1970,Hardeman,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4801990,1990,Hardin,0,1,0,1,1,1,1,1,0,0,1,0,1,-999,-999,1,1,0,0,1
Texas,49,48,G4802010,2010,Harris,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
Texas,49,48,G4802030,2030,Harrison,0,0,0,1,1,1,1,1,0,-999,1,1,1,-999,-999,1,1,0,1,1
Texas,49,48,G4802050,2050,Hartley,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Texas,49,48,G4802070,2070,Haskell,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4802090,2090,Hays,0,0,0,0,1,1,1,0,0,0,1,0,1,-999,0,1,1,0,1,1
Texas,49,48,G4802110,2110,Hemphill,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Texas,49,48,G4802130,2130,Henderson,0,0,0,1,1,1,1,1,0,0,1,0,1,-999,0,1,1,1,1,1
Texas,49,48,G4802150,2150,Hidalgo,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
Texas,49,48,G4802170,2170,Hill,0,0,0,1,1,1,1,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Texas,49,48,G4802190,2190,Hockley,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,1,1
Texas,49,48,G4802210,2210,Hood,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,1,1,1
Texas,49,48,G4802230,2230,Hopkins,0,1,0,0,1,1,1,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Texas,49,48,G4802250,2250,Houston,0,0,0,1,1,1,1,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Texas,49,48,G4802270,2270,Howard,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
